id,title,source,score,type
13062,Love Live! Sunshine!! 2nd Season,Other,7.58,TV
13063,Aragne no Mushikago,Original,5.05,Movie
13064,Marvel Future Avengers,Other,5.69,TV
13065,Nobunaga no Shinobi: Ise Kanegasaki-hen,4-koma manga,7.15,TV
13066,Shounen Ashibe: Go! Go! Goma-chan 2,4-koma manga,5.92,TV
13067,Fin-tan,Other,5.22,ONA
13068,Roba,Book,5.44,Movie
13069,Koi wa Ameagari no You ni,Manga,7.48,TV
13070,Shinkansen Henkei Robo Shinkalion,Other,5.99,ONA
13071,Unicorn no Kyupi,Original,,TV Special
13072,Byoudoku no Denpa,Original,5.12,Movie
13073,Namake Gitsune,Unknown,5.11,Movie
13074,Ao no Strada,Original,5.29,ONA
13075,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,Web manga,6.16,Special
13076,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,Manga,7.16,OVA
13077,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,Original,5.34,CM
13155,Christmas Carol,Book,,OVA
13079,T-sensei,Manga,,ONA
13080,Happy Party Train,Other,7.48,Music
13081,Kamigami no Ki: Xmas Special,Original,5.72,ONA
13082,Midori no Kuni no Otomodachi: Koeda-chan,Other,,ONA
13083,Berserk Recap,Manga,6.05,TV Special
13084,Yankee Hamster,Original,6.11,ONA
13085,Ani ni Tsukeru Kusuri wa Nai!,Web manga,7.48,TV
13086,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,Manga,6.0,Movie
13087,Sekai Jinken Sengen,Original,,OVA
13088,Hashire John,Original,,OVA
13089,Yuuki Aru Hotaru to Tobe Nai Hotaru,Original,,OVA
13090,Jun ga Kureta Inochi,Original,,OVA
13091,Onita no Boushi,Picture book,,OVA
13092,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",Manga,,TV Special
13093,Yuukai Tsuresari ni Awanai,Original,,OVA
13094,Jibun de Jibun wo Mamoru,Original,,OVA
13095,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,Visual novel,7.17,OVA
13096,Tensei Kendo no Harem Colosseo,Light novel,6.67,OVA
13097,Shiro to Takeshi,Picture book,,OVA
13098,Aoi Meno Ningyou Monogatari,Other,,OVA
13099,Kitty to Mimmy no Atarashii Kasa,Original,,Movie
13100,Sam to Chip no wa Hachamecha Dai Race,Original,5.41,OVA
13101,Pokopon no Kitsune-gawa Onsen Henshin Gassen,Original,,OVA
13102,Sam-chan no Obake Nanka Kowaku Nai,Original,,OVA
13103,Eddy & Emmy no Initial Ring wa Futari de,Original,,OVA
13104,Pokopon no Satogaeri,Original,,OVA
13105,Eigo de Utatte Asobou,Original,,Music
13106,Hello Kitty to Miyou: Nihon Mukashibanashi,Original,,OVA
13107,Minna no Taabou Konnichiwa,Original,,OVA
13108,Uchuu Bouei-tai Taabou no Shinkirou Sei wo Sukue!,Original,,OVA
13109,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,Original,,OVA
13110,Tu Bian Ying Xiong Leaf,Original,7.0,ONA
13111,Mirai e no Tegami: Kono Michi no Tochuu kara,Original,,ONA
13112,Anime Tengu no Kakuresato,Other,,OVA
13113,Minna ga Shitteru: Kokoro Atatamaru Natsukashii Ohanashi Series,Other,,OVA
13114,Eiga de Utaou! Mother Goose,Other,,Music
13115,Nendjuugyouji Animation Series,Other,,OVA
13116,Kagee Anime Series,Other,,OVA
13117,Minwa Anime Series,Other,,OVA
13118,Niwa no Kotori,Original,,OVA
13119,Mametarou Ganbare,Original,,OVA
13120,Tsuki no Mine no Ookami,Original,,Movie
13121,Furidashita Ame,Original,,OVA
13122,Trojan wo Jibun no Te de,Original,,OVA
13123,Nobara (OVA),Original,,OVA
13124,Nihon no Obake-banashi,Other,,OVA
13125,Ohanashi de Te Koi,Radio,,OVA
13126,Mahoutsukai no Yome,Manga,8.06,TV
13127,Osomatsu-san 2nd Season,Manga,7.61,TV
13157,Ninja Tamamaru,Original,,TV
13158,Shin Ninja Tamamaru,Original,,TV
19898,Bai Ji Xuetang,Original,,TV
13128,Sekai no Yami Zukan,Original,4.71,TV
13129,3-nen D-gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,Manga,5.65,Movie
13130,Noah's Animal Clinic Medical Book Record,Unknown,,ONA
13131,Boruto: Jump Festa 2016 Special,Manga,6.12,Special
13132,Overlord II,Light novel,7.76,TV
13133,Kaiketsu Zorori Movie: ZZ no Himitsu,Book,,Movie
13134,Hoozuki no Reitetsu 2nd Season,Manga,7.88,TV
13135,Juuni Taisen,Novel,6.53,TV
13136,Gooorgeous,Original,5.53,Music
13137,Mitsuboshi Colors,Manga,7.41,TV
13156,Helen to Tomoni: Anne Sullivan,Other,,OVA
13138,Kino no Tabi: The Beautiful World - The Animated Series,Light novel,7.6,TV
13139,The iDOLM@STER Million Live! 4-shuunen Kinen PV,Game,6.55,PV
13140,Hibike! Euphonium Movie 2: Todoketai Melody,Novel,7.83,Movie
13141,Grimm Douwa Anime Series,Book,,OVA
13142,Kyouiku Eiga-sai Jushou Anime Series,Other,,OVA
13143,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Manga,7.41,Movie
13144,Oyayubi-hime,Book,,Movie
13145,Hachigatsu Kokonoka Nagasaki,Other,,Movie
13146,Kakusenou Gakushuu Animation,Original,,OVA
13147,Saigo no Kuushuu: Kumagaya,Other,,OVA
13148,Hiroshima no Enoki,Picture book,,OVA
13149,San Tarou to Kaguya-hime no Koutsuu Anzen,Original,,OVA
13150,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,Other,,OVA
13151,Zukkoke Sannin-gumi no Bousai Kyoushitsu,Other,,OVA
13152,Tonosama no Chawan,Picture book,,OVA
13153,Hinamatsuri,Other,7.12,OVA
13154,Tanabata Monogatari,Other,,OVA
13160,Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki,Other,,OVA
13161,Haikyuu!! Movie 3: Sainou to Sense,Manga,8.16,Movie
13162,Haikyuu!! Movie 4: Concept no Tatakai,Manga,8.22,Movie
13163,Panpaka Pants O New-san,Original,,TV
13164,Africa no Salaryman,Web manga,5.89,ONA
13165,Clione no Akari,Novel,5.4,TV
13166,Warau Salesman Episode 0,Manga,5.97,Special
13167,Warau Salesman Dai SP-banashi,Manga,6.4,Special
13168,Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,Manga,6.59,OVA
13169,Youkai Shoujo,Original,4.79,Music
13170,Devilman: Crybaby,Manga,7.75,ONA
13171,Shin Gakkou no Yuurei,Original,,OVA
13172,Shingeki no Kyotou,Manga,6.37,Movie
13173,Chirorin Mura Monogatari: Tomkurupii no Jishin Youjin,Original,,OVA
13174,Koala-chan no Shouboutai,Original,,OVA
13175,Chibi Maruko-chan: Hi no Youjin,Manga,,OVA
13176,Chibi Maruko-chan: Jishin wo Kangaeru,Manga,,OVA
13177,Rescue Q-tai no Katsuyaku,Original,,OVA
13178,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,Manga,6.19,OVA
13179,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,Manga,6.31,OVA
13180,Tat-chan - Momo-chan no Fushigina Taiken,Original,,OVA
13181,Luna-tan: 1-mannen no Himitsu,Game,,ONA
13182,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,Original,,CM
13183,Koukyoushihen Eureka Seven Hi-Evolution 1,Original,6.19,Movie
13184,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,Original,6.63,Movie
13185,Koukyoushihen Eureka Seven Hi-Evolution 3: Eureka,Original,6.51,Movie
13186,Space Gundam V,Original,5.44,Movie
13187,Taikong Lixianji,Original,,TV
13188,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,Original,5.64,ONA
13189,Heisei Matsue Kaidan: Ayashi,Original,,ONA
13190,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,Original,5.5,ONA
13191,Yoshida no Matsue Beauty Daisakusen,Original,,ONA
13192,Yoshida no Matsue Beauty Daisakusen Prologue,Original,5.23,ONA
13193,Kobayashi-san Chi no OO Dragon,Manga,7.24,Special
13194,Boku wa Ko Zou no Shouboutai,Original,,OVA
13195,Nyanta no Otanjoubi wa Kaji Sawagi!,Original,,OVA
13196,Zukkoke Sannin-gumi no Koutsuu Anzen,Unknown,,OVA
13197,Alan-kun no Koutsuu Rule wo Mamorou ne!,Original,,OVA
13198,Quiz de Manabu Pinocchio no Koutsuu Ansen,Original,,OVA
13199,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,Original,,OVA
13200,Momotarou no Koutsuu Anzen Kyoushitsu,Original,,OVA
13201,Saru Tarou wa Tobidasa Nai!,Original,,OVA
13202,Kurayami wa Kiken ga Ippai,Original,,OVA
13203,High & Low: G-Sword,Other,4.77,TV
13204,Warau Salesman Special Program,Manga,6.25,Special
13205,Kimi no Hikari: Asagao to Kase-san.,Manga,7.26,OVA
13206,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,Original,,OVA
13207,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Norikata,Original,,OVA
13208,Saru Tarou Helmet wa Kabutte ne,Original,,OVA
13209,Kenta to Nyanta no Kuruma Daisuki!,Original,,OVA
13210,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,Original,,OVA
13211,Hajime ni Oboeru Koutsuu Anzen,Original,,OVA
13212,Yuki Daruman no Fuyumichi Koutsuu Anzen,Original,,OVA
13213,Guupa Ouji no Koutsuu Anzen Mamorou wo Yakusoku,Original,,OVA
13214,Karugamo Oyako no Koutsuu Anzen,Original,,OVA
13215,Kintarou no Koutsuu Anzen,Original,,OVA
13216,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,Original,,OVA
13217,Appare! Momotarou no Koutsuu Anzen,Original,,OVA
13218,Anzen no Shiteiseki Child Seat,Original,,OVA
13219,Ruleman no Koutsuu Anzen,Original,,OVA
13220,Ittekimasu.,Original,,OVA
13221,Osakini Douzo Arigatou,Original,,OVA
13222,Ojarumaru no Koutsuu Anzen,4-koma manga,,OVA
13223,Kyoro-chan no Koutsuu Anzen,Other,,OVA
13224,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,Manga,6.07,OVA
13225,3-gatsu no Lion 2nd Season,Manga,8.92,TV
13226,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE! LOVE!,Original,6.81,OVA
13227,Gurazeni,Manga,6.38,TV
13276,Nanumu no Ie,Other,,Movie
13228,Free! Movie 2: Timeless Medley - Yakusoku,Original,7.65,Movie
13229,Free! Take Your Marks,Original,7.75,Movie
13230,Hand Shakers: Go ago Go,Original,5.55,Special
13231,Isekai wa Smartphone to Tomo ni.,Light novel,6.13,TV
13232,The King of Fighters: Destiny,Game,6.53,ONA
13233,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,Original,,Movie
13234,Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,Original,6.88,Movie
13235,Adauchi Karasu,Unknown,,Movie
13236,Man Tou Riji,Web manga,6.24,ONA
13237,DC Super Heroes vs Taka no Tsumedan,Other,5.54,Movie
13249,Hitorigurashi no Shougakusei,4-koma manga,6.46,ONA
13315,Sugai-kun to Kazoku Ishi,Original,,ONA
13238,Youkai Apartment no Yuuga na Nichijou,Novel,7.18,TV
13239,Gakuen Babysitters,Manga,7.9,TV
13240,Kidou Senshi Gundam: Twilight Axis,Novel,4.87,ONA
13241,Akita Kenritsu Iburi Gakkou Chuutou-bu,Original,,TV
13242,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,Original,,ONA
13243,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,Manga,6.89,Movie
13244,Mr. Men Little Miss,Picture book,,ONA
13245,Zannen Onna Kanbu Black General-san,Manga,5.77,ONA
13246,Vatican Kiseki Chousakan: Majo no Soup,Novel,6.46,OVA
13247,Jingisukan no Jin-kun,Other,,ONA
13248,Dekiru ka na,Other,,ONA
13274,Asonde Oboeru Gakushuu DVD,Original,,OVA
13250,Hajimete no Gal: Hajimete no Bunkasai,Manga,6.46,OVA
13251,Dainiji Ura Nyuugakushiken The Animation,Manga,6.11,OVA
13252,Kuruneko (ONA),Web manga,,ONA
13253,Princess Principal,Original,7.68,TV
13254,Konohana Kitan,Manga,7.49,TV
13255,21-seiki wa Minna ga Shuyaku,Original,,OVA
13256,Ken-chan to Bouen Kazoku,Original,,OVA
13257,Owarimonogatari 2nd Season,Light novel,8.87,TV Special
13258,18if,Mixed media,6.13,TV
13259,Uma Musume: Pretty Derby,Game,7.32,TV
13275,Tanoshii Ekaki Uta,Original,,OVA
13260,Urahara,Web manga,5.77,TV
13261,Sengoku Night Blood,Visual novel,6.15,TV
13262,Hatena☆Illusion,Light novel,5.4,TV
13263,Time Bokan: Gyakushuu no San Akunin,Original,5.91,TV
13264,Soutai Sekai,Original,5.71,ONA
13265,Boku no Hero Academia: Hero Note,Manga,7.27,TV Special
13266,Escape from Tsuki no Uragawa Zoo,Music,5.52,Music
13267,Gravity,Music,5.48,Music
13268,Monster Strike: Katsubou no Hate no Risoukyou,Game,5.98,ONA
13269,Higanjima X: Aniki,Manga,,Special
13270,Perestroika,Original,,OVA
13271,Ki wo Tsukeyou: Douro wa Kiken ga Ippai!,Original,,OVA
13272,Ponkaman no Animation no Dekiru made,Original,,OVA
13273,Hakkiri Kotowarou: Yuukai Sare Nai zo!,Original,,OVA
13277,Aru Mori no wo Hanashi: Rururu no Rule,Original,,OVA
13278,Youkoso! Ecolo Shima,Original,,OVA
13279,Fuyuyasumi da. Zenin Shuugou!,Original,,OVA
13280,Ijime Stop! Kintarou Kokoro Chikaramochi,Original,,OVA
13281,Kamiusagi Rope x ROPÉ Sisters,Original,,ONA
13282,Kodoku no Gourmet,Manga,6.06,ONA
13283,A-Channel: Nabe wo Tabeyou,4-koma manga,6.86,Special
13284,Henkei Shoujo,Original,5.71,ONA
13285,Tire Kan x Kamiusagi Rope,Original,,ONA
13286,Candle,Music,5.3,Music
13287,Washimo 5th Season,Picture book,,TV
13288,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,Light novel,,Special
13289,Ramen Daisuki Koizumi-san,Manga,6.55,TV
13290,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden PVs,Game,6.3,PV
13291,Chiruran: Nibun no Ichi Special,Manga,5.46,Special
13292,Neko Neko Nihonshi 2nd Season,Web manga,6.24,TV
13293,Furusato Meguri: Nippon no Mukashibanashi,Other,6.12,TV
13294,Kamiusagi Rope x Tokyo Gas,Original,,ONA
13295,Mori no Kaori x Kamiusagi Rope,Original,,ONA
13296,Shiseido x Kamiusagi Rope,Original,,ONA
13316,World Fool News (TV) Part II,Other,5.75,TV
13297,Lion x Kamiusagi Rope,Original,,ONA
13298,Levain Cup x Kamiusagi Rope,Original,,ONA
13299,Kamiusagi Rope & Taka no Tsume Collab Eizou-hen,Original,5.14,ONA
13300,Kamiusagi Rope x TOHO Cinemas,Original,,ONA
13301,Kamiusagi Rope x TOHO Cinemas (Movies),Original,,Movie
13302,Kemono Friends 2,Game,5.83,TV
13303,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",Manga,6.79,OVA
13304,ChäoS;Child: Silent Sky,Visual novel,6.52,Movie
13305,Mini Rope,Original,,TV
13306,Freaky Highschool,Original,,TV
13307,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,Manga,7.76,OVA
13308,Haikyuu!! Tokushuu! Haru-kou Volley ni Kaketa Seishun,Manga,7.53,OVA
13309,Tadaima.,Music,5.68,Music
13310,Saint Seiya: Gold Saints Data File,Manga,5.98,Special
13311,Hiyoko no Basket Movie: Last Game 0401,Manga,7.37,ONA
13312,BOY's LOVE Nitro+CHiRAL,Game,4.89,ONA
13313,Ultrasonico,Other,5.01,ONA
13314,Poputepipikku,4-koma manga,7.28,TV
13317,Yi Ren Zhi Xia 2,Web manga,7.38,ONA
13318,ClassicaLoid 2nd Season,Original,6.5,TV
13319,Musashino!,Original,4.68,TV
13320,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Light novel,7.37,Special
13321,Mobile Dog House￥,Original,4.92,Music
13322,Menhera Ayuri no Yamanai Onedari: Headphone wa Hazusenai,Visual novel,6.23,OVA
13323,Chein Kuro-Nikuru!! Kanketsu-hen,Game,,Special
13324,Cinderella Girls Gekijou: Kayou Cinderella Theater,4-koma manga,6.44,ONA
13325,Kemono Friends: Bus-teki,Game,6.55,ONA
13326,Marumofubiyori,Original,,ONA
13327,SYZ Project,Original,,Music
13328,Yogen-sha Ikusei Gakuen: Fortune Tellers Academy,Game,5.54,ONA
13329,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",Manga,7.71,Special
13330,Kkoma Sinseon Tao,Original,,TV
13331,Kkoma Sinseon Tao 2,Original,,TV
13332,Seiji no Rinrika,Radio,5.01,Movie
13333,Boku no Oldies wa All Color,Manga,,OVA
13334,Two on the Road: Itsumo Futari de,Original,,OVA
13335,Seikaisuru Kado: Ninovo,Original,6.67,ONA
13336,Teekyuu 9,Manga,6.53,TV
13337,Otoppe,Original,,TV
13338,Himouto! Umaru-chan R,Manga,7.32,TV
13339,Fengshen Bang,Novel,4.95,Movie
13340,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,Original,7.97,Special
13341,Yousei Land Mukashibanashi,Picture book,4.67,TV
13342,Yukai na Animal Bus 2nd Season,Original,,TV
13343,Tonpei to Sarukichi,Original,5.36,Movie
13344,Kekkaku Yobou,Original,5.33,Movie
13345,Ameya Tanuki,Original,4.48,Movie
13346,Inaba no Kuni no Usagi-san,Original,4.99,Movie
13347,Osekisho,Original,4.37,Movie
13348,Saru Kani Gassen (1927),Other,5.21,Movie
13349,Oira no Hijouji,Original,4.97,Movie
13350,Misemono Kenbutsu,Original,4.78,Movie
13351,Rekkoku Rikugun,Original,4.78,Movie
13352,Kamishibai Itazura Tanuki no Maki,Other,5.5,Movie
13353,Kamishibai Kintarou no Maki,Other,4.87,Movie
13354,Hyaku-nengo no Aru Hi,Original,5.35,Movie
13355,An Expression,Original,3.95,Movie
13356,Manga Revue Haru,Original,5.08,Movie
13357,Felix no Meitantei,Original,4.57,Movie
13358,?/Sankaku no Rhythm/Trump no Arasoi,Original,4.2,Movie
13359,Propagate,Original,4.5,Movie
13360,Rhythm,Original,4.5,Movie
13361,Futatsu no Sekai,Book,5.71,Movie
13362,Denshin Denrei Denwa,Original,5.16,Movie
13363,Ahiru no Ko,Book,5.7,Movie
13364,Hortensia Saga CMs,Game,5.85,CM
13365,Imouto sae Ireba Ii.,Light novel,7.26,TV
13366,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",Novel,6.17,Special
13367,Sin: Nanatsu no Taizai Zange-roku,Other,5.95,ONA
13368,Sin: Nanatsu no Taizai Zange-roku Specials,Other,5.99,Special
13369,Jitensha ni Notte.,Other,,Music
13370,Ribbon,Music,5.66,Music
13371,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",Manga,7.51,Movie
13372,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",Manga,7.19,Movie
13373,Animegataris,Original,6.37,TV
13374,Yi Wan Nian Yi Hou,Original,4.94,Movie
13375,Jakusansei Million Arthur: Forever Kakusansei Million Arthur,Web manga,5.58,ONA
13376,Konbini Kareshi,Mixed media,6.27,TV
13377,Niuniu Elise PV,Other,5.66,PV
13378,Nui Nui Hinobori San Kyoudai,Other,5.89,ONA
13379,Neko to Mata,Original,,TV
13380,Residence,Manga,6.82,OVA
13381,100% Pascal-sensei,Manga,5.36,ONA
13396,Little Charo 4: Eigo de Aruku New York,Original,,TV
13382,Yo! Daitouryou Trap-kun,Original,3.57,ONA
13383,Five Fire Fish,Original,4.56,Movie
13384,Hamidashi CoroCoro,Original,,ONA
13385,Tobidase!! Buddy-kun,Card game,,ONA
13386,Jii Coro Comic,Manga,,ONA
13387,Pa-ri Nezumi-kun,Original,,ONA
13388,Chokotto Kamen feat. Inoue Kikuko,Original,5.2,Music
13389,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,Original,6.55,Special
13390,Boku no Hero Academia: Training of the Dead,Manga,7.22,OVA
13391,"Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",Game,6.16,ONA
13392,ReLIFE: Kanketsu-hen,Web manga,8.2,Special
13393,Yuuki Yuuna wa Yuushabu Shozoku 2,Manga,6.46,Movie
13394,Yuuki Yuuna wa Yuushabu Shozoku 3,Manga,6.47,Movie
13395,Isobe Isobee with Nakata Yasutaka de Sourou,Manga,5.02,ONA
13397,Neko no Robu,Original,,TV
13398,Karadasagashi,Manga,5.4,ONA
13399,Osake wa Fuufu ni Natte kara,Web manga,6.96,TV
13400,Dan Fumi no Ohanashi Channel,Book,,OVA
13401,Sakai Noriko no Yoiko no Ohanashi Hiroba,Book,,OVA
13402,Tanukichi no Ohanashi,Original,,Movie
13403,Kaeru wa Kaeru,Original,,Movie
13404,Tako no Hone,Other,4.81,Movie
13405,Chuukichi wa Kaetta,Unknown,,Movie
13406,Haha wo Tazunete Sanzenri (Special),Book,,Special
13407,Robinson Crusoe: Mujintou no Bouken,Book,,Special
13408,Yuurei Yashiki,Original,,TV Special
13409,Hashire Melos,Book,5.39,Movie
13410,Boku to Misaki-sensei,Original,6.72,OVA
13411,Teakamamire no Tenshi The Animation,Visual novel,6.14,OVA
13412,Mahou Shoujo Lyrical Nanoha Picture Drama,Original,5.83,Special
13413,Pure Aluminum: Sunoko-tan.,Other,5.11,OVA
13414,Shoujo☆Kageki Revue Starlight,Original,7.68,TV
13415,Velvet Underworld: Fragment Person,Original,6.18,Music
13416,Velvet Underworld: Alternative,Original,5.65,Music
13417,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Light novel,7.86,TV
13418,Shampoo Ouji,Picture book,,TV
13419,Seizei Ganbare! Mahou Shoujo Kurumi,Original,6.49,ONA
13420,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,Original,5.26,Music
13421,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,Visual novel,7.2,OVA
13422,MAFF x Chobitto Zukan,Unknown,,ONA
13423,Sigh,Music,4.75,Music
13424,Dappys,Original,4.83,TV
13425,Caribadix,Original,,TV
13426,Mahou no Yousei Persia: Kaiten Mokuba,Original,,OVA
13427,Geisters Movie: Hikari no Shou,Original,,Movie
13428,Geisters Movie: Inochi no Shou,Original,,Movie
13429,Stella no Mahou Specials,4-koma manga,6.74,Special
13430,Yume Hakonda Randoseru,Original,5.4,Music
13431,Kizunakizu,Original,5.67,Music
13472,Aware! Meisaku-kun: DVD Hatsubai Kettei!,Original,,ONA
13432,Paperman,Game,5.35,ONA
13433,Tteodori Kkachi,Original,,TV Special
13434,Kkachi ae Nalgae,Original,,TV Special
13435,Mayuge Dance,Original,,Music
13436,Otsukisama Light,Original,,Music
13437,Moufu no Hi,Original,,Music
13438,Nanatsu no Umi,Original,,Music
13439,Tomoyo,Original,,Music
13440,Kaiten Mokuba ni Boku to Neko,Original,,Music
13441,Kaakaa Karasu no Kanzaburou,Original,,Music
13442,Aotenjou no Clown,Original,4.83,Music
13443,Kaiketsu Zorori no Dragon Taiji,Picture book,,OVA
13444,Slow Start,4-koma manga,7.01,TV
13445,Turning Mecard,Unknown,6.05,TV
13446,Turning Mecard W,Unknown,6.07,TV
13447,Turning Mecard W Season 2,Unknown,5.87,TV
13448,Turning Mecard W: Black Mirror-ui Buhwal,Unknown,,Movie
13449,Eevee to Colorful Friends,Game,6.16,ONA
13450,Pokemon Daisuki Club,Game,5.67,Music
13451,Ape,Original,5.63,Music
13452,Girl Electric,Original,6.07,Music
13485,Magical Maho,Original,,OVA
18694,Ali Meng Zhi Dao: Wo de Yun,Picture book,,ONA
13453,Houseki no Kuni,Manga,8.39,TV
13454,Ichigo Chocola Flavor,Manga,6.2,OVA
13455,Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,Other,5.53,TV Special
13456,Shirome-chan no Uta,Other,5.06,Music
13457,Ore to Issho ni Training,Original,,OVA
13458,Koe no Katachi Specials,Manga,7.09,Special
13459,Gundam Build Fighters: Battlogue,Original,6.76,ONA
13460,Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no desu ga... Anime Edition,Manga,5.96,OVA
13461,Ganbare!! Tabuchi-kun!! (ONA),Manga,,ONA
13462,Nono-chan Theater,4-koma manga,,ONA
13463,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,Other,,ONA
13464,Gerotan,Original,,ONA
13465,Tec-chan no Pet,Original,,ONA
13466,Oide yo! Mizuryuu Kei Land,Manga,7.24,OVA
13467,Stella-Rium,Original,6.83,Music
13468,Jinryoku Senkan!? Shiokaze Sawakaze,Original,5.93,ONA
13469,Boku wa Kimi no Namida,Original,5.97,Music
13470,Watashi to Kotori to Suzu to,Other,5.85,Music
13471,Toji no Miko,Original,6.79,TV
19899,Cai Shang Baodian,Original,,TV
13473,Zton Jingai Animation: A Beautiful Greed Nulu Nulu,Manga,6.34,OVA
13474,Meiken Lassie: Yume ni Mukatte Hashire!,Novel,6.47,Special
13475,Ylion to Callysia,Original,,Movie
13476,Tsuki ga Kirei: Michinori,Original,6.66,TV Special
13477,Seikaisuru Kado: Ekwari,Original,6.08,TV Special
13478,Astar-eul Hyanghae Chaguchagu,Game,,TV
13479,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,Light novel,8.1,Movie
13480,Entotsu Machi no Poupelle,Picture book,6.55,Movie
13481,Chizu no Nai Bouken,Original,5.68,ONA
13482,FunaQ: Funassyi to Soutai-kun,Other,,ONA
13483,Himitsukessha Taka no Tsume x Glass no Kamen desu ga,Other,5.21,ONA
13484,Santa no Yama Yousei no Mori,Original,,OVA
